AGREEMENT,QUOTENUMBER,REVISION,METERID,AGREE_START_DATE,PR_RELEASED_DATE,MAXPARSEDUIDRAW,RECENT_PARSED_FOR_PR,MAXEWORXFORECASTID,A.MAXEWORXFORECASTID||'.JSON',EW_ANNUAL_CONSUMPTION
1-IXV2SQ,1-II2VC6,1,ERCOT_CPT_1008901011900253680108,05/01/2019,03/07/2019,"2,834,139",11/16/2018,20181116155342095000_ERCOT_CPT_1008901011900253680108,20181116155342095000_ERCOT_CPT_1008901011900253680108.json,"94,616"
1-IXV2SQ,1-II2VC6,1,ERCOT_CPT_1008901001184350690100,05/01/2019,03/07/2019,"2,834,140",11/16/2018,20181116155653653000_ERCOT_CPT_1008901001184350690100,20181116155653653000_ERCOT_CPT_1008901001184350690100.json,"17,317"
1-I9U84Q,1-FU4G60,4,ERCOT_CPT_1008901001184350690100,02/01/2019,12/17/2018,"2,834,140",11/16/2018,20181116155653653000_ERCOT_CPT_1008901001184350690100,20181116155653653000_ERCOT_CPT_1008901001184350690100.json,"17,317"
1-IXV2SQ,1-II2VC6,1,ERCOT_CPT_1008901009135561237100,05/01/2019,03/07/2019,"2,834,141",11/16/2018,20181116155916802000_ERCOT_CPT_1008901009135561237100,20181116155916802000_ERCOT_CPT_1008901009135561237100.json,"252,870"
1-I9U84Q,1-FU4G60,4,ERCOT_CPT_1008901009135561237100,02/01/2019,12/17/2018,"2,834,141",11/16/2018,20181116155916802000_ERCOT_CPT_1008901009135561237100,20181116155916802000_ERCOT_CPT_1008901009135561237100.json,"252,870"
1-I9U84Q,1-FU4G60,4,ERCOT_ONCOR_10443720007941057,02/01/2019,12/17/2018,"2,834,143",11/16/2018,20181116155424887000_ERCOT_ONCOR_10443720007941057,20181116155424887000_ERCOT_ONCOR_10443720007941057.json,"158,940"
1-IXV2SQ,1-II2VC6,1,ERCOT_ONCOR_10443720007941057,05/01/2019,03/07/2019,"2,834,143",11/16/2018,20181116155424887000_ERCOT_ONCOR_10443720007941057,20181116155424887000_ERCOT_ONCOR_10443720007941057.json,"158,940"
1-I9U84Q,1-FU4G60,4,ERCOT_CPT_1008901023814086300103,02/01/2019,12/17/2018,"2,834,144",11/16/2018,20181116160001497000_ERCOT_CPT_1008901023814086300103,20181116160001497000_ERCOT_CPT_1008901023814086300103.json,"78,901"
1-IXV2SQ,1-II2VC6,1,ERCOT_CPT_1008901023814086300103,05/01/2019,03/07/2019,"2,834,144",11/16/2018,20181116160001497000_ERCOT_CPT_1008901023814086300103,20181116160001497000_ERCOT_CPT_1008901023814086300103.json,"78,901"
1-I9U84Q,1-FU4G60,4,ERCOT_CPT_1008901023800714470200,02/01/2019,12/17/2018,"2,834,145",11/16/2018,20181116155727584000_ERCOT_CPT_1008901023800714470200,20181116155727584000_ERCOT_CPT_1008901023800714470200.json,"1,934"
1-IXV2SQ,1-II2VC6,1,ERCOT_CPT_1008901023800714470200,05/01/2019,03/07/2019,"2,834,145",11/16/2018,20181116155727584000_ERCOT_CPT_1008901023800714470200,20181116155727584000_ERCOT_CPT_1008901023800714470200.json,"1,934"
1-I9U84Q,1-FU4G60,4,ERCOT_ONCOR_10443720009923570,02/01/2019,12/17/2018,"2,834,146",11/16/2018,20181116155357945000_ERCOT_ONCOR_10443720009923570,20181116155357945000_ERCOT_ONCOR_10443720009923570.json,"103,270"
1-IXV2SQ,1-II2VC6,1,ERCOT_ONCOR_10443720009923570,05/01/2019,03/07/2019,"2,834,146",11/16/2018,20181116155357945000_ERCOT_ONCOR_10443720009923570,20181116155357945000_ERCOT_ONCOR_10443720009923570.json,"103,270"
1-I9U84Q,1-FU4G60,4,ERCOT_CPT_1008901001184340451100,02/01/2019,12/17/2018,"2,834,147",11/16/2018,20181116155828550000_ERCOT_CPT_1008901001184340451100,20181116155828550000_ERCOT_CPT_1008901001184340451100.json,"97,519"
1-IXV2SQ,1-II2VC6,1,ERCOT_CPT_1008901001184340451100,05/01/2019,03/07/2019,"2,834,147",11/16/2018,20181116155828550000_ERCOT_CPT_1008901001184340451100,20181116155828550000_ERCOT_CPT_1008901001184340451100.json,"97,519"
1-IXV2SQ,1-II2VC6,1,ERCOT_CPT_1008901023802889710100,05/01/2019,03/07/2019,"2,834,148",11/16/2018,20181116155241659000_ERCOT_CPT_1008901023802889710100,20181116155241659000_ERCOT_CPT_1008901023802889710100.json,"101,360"
1-I9U84Q,1-FU4G60,4,ERCOT_CPT_1008901023802889710100,02/01/2019,12/17/2018,"2,834,148",11/16/2018,20181116155241659000_ERCOT_CPT_1008901023802889710100,20181116155241659000_ERCOT_CPT_1008901023802889710100.json,"101,360"
1-IXV2SQ,1-II2VC6,1,ERCOT_CPT_1008901023800903080100,05/01/2019,03/07/2019,"2,834,149",11/16/2018,20181116155241301000_ERCOT_CPT_1008901023800903080100,20181116155241301000_ERCOT_CPT_1008901023800903080100.json,"141,340"
1-I9U84Q,1-FU4G60,4,ERCOT_CPT_1008901023800903080100,02/01/2019,12/17/2018,"2,834,149",11/16/2018,20181116155241301000_ERCOT_CPT_1008901023800903080100,20181116155241301000_ERCOT_CPT_1008901023800903080100.json,"141,340"
1-I9U84Q,1-FU4G60,4,ERCOT_CPT_1008901016900045640107,02/01/2019,12/17/2018,"2,834,150",11/16/2018,20181116155624636000_ERCOT_CPT_1008901016900045640107,20181116155624636000_ERCOT_CPT_1008901016900045640107.json,"107,150"
1-IXV2SQ,1-II2VC6,1,ERCOT_CPT_1008901016900045640107,05/01/2019,03/07/2019,"2,834,150",11/16/2018,20181116155624636000_ERCOT_CPT_1008901016900045640107,20181116155624636000_ERCOT_CPT_1008901016900045640107.json,"107,150"
1-I9U84Q,1-FU4G60,4,ERCOT_ONCOR_10443720008117392,02/01/2019,12/17/2018,"2,834,151",11/16/2018,20181116155236262000_ERCOT_ONCOR_10443720008117392,20181116155236262000_ERCOT_ONCOR_10443720008117392.json,"84,367"
1-IXV2SQ,1-II2VC6,1,ERCOT_ONCOR_10443720008117392,05/01/2019,03/07/2019,"2,834,151",11/16/2018,20181116155236262000_ERCOT_ONCOR_10443720008117392,20181116155236262000_ERCOT_ONCOR_10443720008117392.json,"84,367"
1-I9U84Q,1-FU4G60,4,ERCOT_CPT_1008901017780636405100,02/01/2019,12/17/2018,"2,834,152",11/16/2018,20181116155839158000_ERCOT_CPT_1008901017780636405100,20181116155839158000_ERCOT_CPT_1008901017780636405100.json,"93,059"
1-IXV2SQ,1-II2VC6,1,ERCOT_CPT_1008901017780636405100,05/01/2019,03/07/2019,"2,834,152",11/16/2018,20181116155839158000_ERCOT_CPT_1008901017780636405100,20181116155839158000_ERCOT_CPT_1008901017780636405100.json,"93,059"
1-IXV2SQ,1-II2VC6,1,ERCOT_CPT_1008901023805221400100,05/01/2019,03/07/2019,"2,834,153",11/16/2018,20181116155241878000_ERCOT_CPT_1008901023805221400100,20181116155241878000_ERCOT_CPT_1008901023805221400100.json,"104,250"
1-I9U84Q,1-FU4G60,4,ERCOT_CPT_1008901023805221400100,02/01/2019,12/17/2018,"2,834,153",11/16/2018,20181116155241878000_ERCOT_CPT_1008901023805221400100,20181116155241878000_ERCOT_CPT_1008901023805221400100.json,"104,250"
1-IXV2SQ,1-II2VC6,1,ERCOT_ONCOR_10443720008237153,05/01/2019,03/07/2019,"2,834,154",11/16/2018,20181116155731172000_ERCOT_ONCOR_10443720008237153,20181116155731172000_ERCOT_ONCOR_10443720008237153.json,"113,490"
1-I9U84Q,1-FU4G60,4,ERCOT_ONCOR_10443720008237153,02/01/2019,12/17/2018,"2,834,154",11/16/2018,20181116155731172000_ERCOT_ONCOR_10443720008237153,20181116155731172000_ERCOT_ONCOR_10443720008237153.json,"113,490"
1-IXV2SQ,1-II2VC6,1,ERCOT_TNMP_10400511144520001,05/01/2019,03/07/2019,"2,834,155",11/16/2018,20181116155359583000_ERCOT_TNMP_10400511144520001,20181116155359583000_ERCOT_TNMP_10400511144520001.json,"95,615"
1-I9U84Q,1-FU4G60,4,ERCOT_TNMP_10400511144520001,02/01/2019,12/17/2018,"2,834,155",11/16/2018,20181116155359583000_ERCOT_TNMP_10400511144520001,20181116155359583000_ERCOT_TNMP_10400511144520001.json,"95,615"
1-I9U84Q,1-FU4G60,4,ERCOT_CPT_1008901019147196243100,02/01/2019,12/17/2018,"2,834,156",11/16/2018,20181116155841295000_ERCOT_CPT_1008901019147196243100,20181116155841295000_ERCOT_CPT_1008901019147196243100.json,"297,050"
1-IXV2SQ,1-II2VC6,1,ERCOT_CPT_1008901019147196243100,05/01/2019,03/07/2019,"2,834,156",11/16/2018,20181116155841295000_ERCOT_CPT_1008901019147196243100,20181116155841295000_ERCOT_CPT_1008901019147196243100.json,"297,050"
1-IXV2SQ,1-II2VC6,1,ERCOT_CPT_1008901007114473115100,05/01/2019,03/07/2019,"2,834,157",11/16/2018,20181116155911077000_ERCOT_CPT_1008901007114473115100,20181116155911077000_ERCOT_CPT_1008901007114473115100.json,"552,370"
1-I9U84Q,1-FU4G60,4,ERCOT_CPT_1008901007114473115100,02/01/2019,12/17/2018,"2,834,157",11/16/2018,20181116155911077000_ERCOT_CPT_1008901007114473115100,20181116155911077000_ERCOT_CPT_1008901007114473115100.json,"552,370"
1-IXV2SQ,1-II2VC6,1,ERCOT_ONCOR_10443720004367291,05/01/2019,03/07/2019,"2,834,158",11/16/2018,20181119145730784000_ERCOT_ONCOR_10443720004367291,20181119145730784000_ERCOT_ONCOR_10443720004367291.json,"46,389"
1-I9U84Q,1-FU4G60,4,ERCOT_ONCOR_10443720004367291,02/01/2019,12/17/2018,"2,834,158",11/16/2018,20181119145730784000_ERCOT_ONCOR_10443720004367291,20181119145730784000_ERCOT_ONCOR_10443720004367291.json,"46,389"
1-I9U84Q,1-FU4G60,4,ERCOT_CPT_1008901023806910630100,02/01/2019,12/17/2018,"2,834,159",11/16/2018,20181116155251987000_ERCOT_CPT_1008901023806910630100,20181116155251987000_ERCOT_CPT_1008901023806910630100.json,"138,190"
1-IXV2SQ,1-II2VC6,1,ERCOT_CPT_1008901023806910630100,05/01/2019,03/07/2019,"2,834,159",11/16/2018,20181116155251987000_ERCOT_CPT_1008901023806910630100,20181116155251987000_ERCOT_CPT_1008901023806910630100.json,"138,190"
1-IXV2SQ,1-II2VC6,1,ERCOT_CPT_1008901023815632500104,05/01/2019,03/07/2019,"2,834,160",11/16/2018,20181116155559597000_ERCOT_CPT_1008901023815632500104,20181116155559597000_ERCOT_CPT_1008901023815632500104.json,"126,350"
1-I9U84Q,1-FU4G60,4,ERCOT_CPT_1008901023815632500104,02/01/2019,12/17/2018,"2,834,160",11/16/2018,20181116155559597000_ERCOT_CPT_1008901023815632500104,20181116155559597000_ERCOT_CPT_1008901023815632500104.json,"126,350"
1-I9U84Q,1-FU4G60,4,ERCOT_ONCOR_10443720002052544,02/01/2019,12/17/2018,"2,834,161",11/16/2018,20181119145718772000_ERCOT_ONCOR_10443720002052544,20181119145718772000_ERCOT_ONCOR_10443720002052544.json,"2,233"
1-IXV2SQ,1-II2VC6,1,ERCOT_ONCOR_10443720002052544,05/01/2019,03/07/2019,"2,834,161",11/16/2018,20181119145718772000_ERCOT_ONCOR_10443720002052544,20181119145718772000_ERCOT_ONCOR_10443720002052544.json,"2,233"
1-IXV2SQ,1-II2VC6,1,ERCOT_ONCOR_10443720005500432,05/01/2019,03/07/2019,"2,834,162",11/16/2018,20181116155621344000_ERCOT_ONCOR_10443720005500432,20181116155621344000_ERCOT_ONCOR_10443720005500432.json,"9,639"
1-I9U84Q,1-FU4G60,4,ERCOT_ONCOR_10443720005500432,02/01/2019,12/17/2018,"2,834,162",11/16/2018,20181116155621344000_ERCOT_ONCOR_10443720005500432,20181116155621344000_ERCOT_ONCOR_10443720005500432.json,"9,639"
1-IXV2SQ,1-II2VC6,1,ERCOT_ONCOR_10443720008597922,05/01/2019,03/07/2019,"2,834,163",11/16/2018,20181116155436432000_ERCOT_ONCOR_10443720008597922,20181116155436432000_ERCOT_ONCOR_10443720008597922.json,"139,180"
1-I9U84Q,1-FU4G60,4,ERCOT_ONCOR_10443720008597922,02/01/2019,12/17/2018,"2,834,163",11/16/2018,20181116155436432000_ERCOT_ONCOR_10443720008597922,20181116155436432000_ERCOT_ONCOR_10443720008597922.json,"139,180"
1-I9U84Q,1-FU4G60,4,ERCOT_CPT_1008901015118000350100,02/01/2019,12/17/2018,"2,834,164",11/16/2018,20181116155716601000_ERCOT_CPT_1008901015118000350100,20181116155716601000_ERCOT_CPT_1008901015118000350100.json,"268,540"
1-IXV2SQ,1-II2VC6,1,ERCOT_CPT_1008901015118000350100,05/01/2019,03/07/2019,"2,834,164",11/16/2018,20181116155716601000_ERCOT_CPT_1008901015118000350100,20181116155716601000_ERCOT_CPT_1008901015118000350100.json,"268,540"
1-I9U84Q,1-FU4G60,4,ERCOT_ONCOR_10443720008306309,02/01/2019,12/17/2018,"2,834,165",11/16/2018,20181116155537101000_ERCOT_ONCOR_10443720008306309,20181116155537101000_ERCOT_ONCOR_10443720008306309.json,"99,440"
1-IXV2SQ,1-II2VC6,1,ERCOT_ONCOR_10443720008306309,05/01/2019,03/07/2019,"2,834,165",11/16/2018,20181116155537101000_ERCOT_ONCOR_10443720008306309,20181116155537101000_ERCOT_ONCOR_10443720008306309.json,"99,440"
1-IXV2SQ,1-II2VC6,1,ERCOT_ONCOR_10443720001131039,05/01/2019,03/07/2019,"2,834,166",11/16/2018,20181116155321082000_ERCOT_ONCOR_10443720001131039,20181116155321082000_ERCOT_ONCOR_10443720001131039.json,"1,959"
1-I9U84Q,1-FU4G60,4,ERCOT_ONCOR_10443720001131039,02/01/2019,12/17/2018,"2,834,166",11/16/2018,20181116155321082000_ERCOT_ONCOR_10443720001131039,20181116155321082000_ERCOT_ONCOR_10443720001131039.json,"1,959"
1-I9U84Q,1-FU4G60,4,ERCOT_CPT_1008901023812178570102,02/01/2019,12/17/2018,"2,834,167",11/16/2018,20181116155252455000_ERCOT_CPT_1008901023812178570102,20181116155252455000_ERCOT_CPT_1008901023812178570102.json,"132,830"
1-IXV2SQ,1-II2VC6,1,ERCOT_CPT_1008901023812178570102,05/01/2019,03/07/2019,"2,834,167",11/16/2018,20181116155252455000_ERCOT_CPT_1008901023812178570102,20181116155252455000_ERCOT_CPT_1008901023812178570102.json,"132,830"
1-IXV2SQ,1-II2VC6,1,ERCOT_ONCOR_10443720008090546,05/01/2019,03/07/2019,"2,834,168",11/16/2018,20181116155729003000_ERCOT_ONCOR_10443720008090546,20181116155729003000_ERCOT_ONCOR_10443720008090546.json,"84,775"
1-I9U84Q,1-FU4G60,4,ERCOT_ONCOR_10443720008090546,02/01/2019,12/17/2018,"2,834,168",11/16/2018,20181116155729003000_ERCOT_ONCOR_10443720008090546,20181116155729003000_ERCOT_ONCOR_10443720008090546.json,"84,775"
1-I9U84Q,1-FU4G60,4,ERCOT_CPT_1008901015185837800100,02/01/2019,12/17/2018,"2,834,169",11/16/2018,20181116155527819000_ERCOT_CPT_1008901015185837800100,20181116155527819000_ERCOT_CPT_1008901015185837800100.json,"266,000"
1-IXV2SQ,1-II2VC6,1,ERCOT_CPT_1008901015185837800100,05/01/2019,03/07/2019,"2,834,169",11/16/2018,20181116155527819000_ERCOT_CPT_1008901015185837800100,20181116155527819000_ERCOT_CPT_1008901015185837800100.json,"266,000"
1-I9U84Q,1-FU4G60,4,ERCOT_CPT_1008901016900222020108,02/01/2019,12/17/2018,"2,834,170",11/16/2018,20181116155931404000_ERCOT_CPT_1008901016900222020108,20181116155931404000_ERCOT_CPT_1008901016900222020108.json,"150,760"
1-IXV2SQ,1-II2VC6,1,ERCOT_CPT_1008901016900222020108,05/01/2019,03/07/2019,"2,834,170",11/16/2018,20181116155931404000_ERCOT_CPT_1008901016900222020108,20181116155931404000_ERCOT_CPT_1008901016900222020108.json,"150,760"
1-IXV2SQ,1-II2VC6,1,ERCOT_ONCOR_10443720004429847,05/01/2019,03/07/2019,"2,834,171",11/16/2018,20181116155613482000_ERCOT_ONCOR_10443720004429847,20181116155613482000_ERCOT_ONCOR_10443720004429847.json,"2,559"
1-I9U84Q,1-FU4G60,4,ERCOT_ONCOR_10443720004429847,02/01/2019,12/17/2018,"2,834,171",11/16/2018,20181116155613482000_ERCOT_ONCOR_10443720004429847,20181116155613482000_ERCOT_ONCOR_10443720004429847.json,"2,559"
1-IXV2SQ,1-II2VC6,1,ERCOT_CPT_1008901020147884855100,05/01/2019,03/07/2019,"2,834,172",11/16/2018,20181116155223625000_ERCOT_CPT_1008901020147884855100,20181116155223625000_ERCOT_CPT_1008901020147884855100.json,"106,100"
1-I9U84Q,1-FU4G60,4,ERCOT_CPT_1008901020147884855100,02/01/2019,12/17/2018,"2,834,172",11/16/2018,20181116155223625000_ERCOT_CPT_1008901020147884855100,20181116155223625000_ERCOT_CPT_1008901020147884855100.json,"106,100"
1-IXV2SQ,1-II2VC6,1,ERCOT_CPT_1008901023807596920100,05/01/2019,03/07/2019,"2,834,173",11/16/2018,20181116155443623000_ERCOT_CPT_1008901023807596920100,20181116155443623000_ERCOT_CPT_1008901023807596920100.json,"108,100"
1-I9U84Q,1-FU4G60,4,ERCOT_CPT_1008901023807596920100,02/01/2019,12/17/2018,"2,834,173",11/16/2018,20181116155443623000_ERCOT_CPT_1008901023807596920100,20181116155443623000_ERCOT_CPT_1008901023807596920100.json,"108,100"
1-IXV2SQ,1-II2VC6,1,ERCOT_ONCOR_10443720008716095,05/01/2019,03/07/2019,"2,834,174",11/16/2018,20181116155537928000_ERCOT_ONCOR_10443720008716095,20181116155537928000_ERCOT_ONCOR_10443720008716095.json,"101,380"
1-I9U84Q,1-FU4G60,4,ERCOT_ONCOR_10443720008716095,02/01/2019,12/17/2018,"2,834,174",11/16/2018,20181116155537928000_ERCOT_ONCOR_10443720008716095,20181116155537928000_ERCOT_ONCOR_10443720008716095.json,"101,380"
1-I9U84Q,1-FU4G60,4,ERCOT_ONCOR_10443720002043590,02/01/2019,12/17/2018,"2,834,175",11/16/2018,20181116155321394000_ERCOT_ONCOR_10443720002043590,20181116155321394000_ERCOT_ONCOR_10443720002043590.json,"104,090"
1-IXV2SQ,1-II2VC6,1,ERCOT_ONCOR_10443720002043590,05/01/2019,03/07/2019,"2,834,175",11/16/2018,20181116155321394000_ERCOT_ONCOR_10443720002043590,20181116155321394000_ERCOT_ONCOR_10443720002043590.json,"104,090"
1-IXV2SQ,1-II2VC6,1,ERCOT_CPT_1008901023818428250106,05/01/2019,03/07/2019,"2,834,176",11/16/2018,20181116155812871000_ERCOT_CPT_1008901023818428250106,20181116155812871000_ERCOT_CPT_1008901023818428250106.json,"94,390"
1-I9U84Q,1-FU4G60,4,ERCOT_CPT_1008901023818428250106,02/01/2019,12/17/2018,"2,834,176",11/16/2018,20181116155812871000_ERCOT_CPT_1008901023818428250106,20181116155812871000_ERCOT_CPT_1008901023818428250106.json,"94,390"
1-IXV2SQ,1-II2VC6,1,ERCOT_ONCOR_10443720001449779,05/01/2019,03/07/2019,"2,834,177",11/16/2018,20181116155612405000_ERCOT_ONCOR_10443720001449779,20181116155612405000_ERCOT_ONCOR_10443720001449779.json,"148,380"
1-I9U84Q,1-FU4G60,4,ERCOT_ONCOR_10443720001449779,02/01/2019,12/17/2018,"2,834,177",11/16/2018,20181116155612405000_ERCOT_ONCOR_10443720001449779,20181116155612405000_ERCOT_ONCOR_10443720001449779.json,"148,380"
1-IXV2SQ,1-II2VC6,1,ERCOT_CPT_1008901023816121900105,05/01/2019,03/07/2019,"2,834,178",11/16/2018,20181116155315871000_ERCOT_CPT_1008901023816121900105,20181116155315871000_ERCOT_CPT_1008901023816121900105.json,"97,548"
1-I9U84Q,1-FU4G60,4,ERCOT_CPT_1008901023816121900105,02/01/2019,12/17/2018,"2,834,178",11/16/2018,20181116155315871000_ERCOT_CPT_1008901023816121900105,20181116155315871000_ERCOT_CPT_1008901023816121900105.json,"97,548"
1-I9U84Q,1-FU4G60,4,ERCOT_ONCOR_10443720006809221,02/01/2019,12/17/2018,"2,834,180",11/16/2018,20181119145715433000_ERCOT_ONCOR_10443720006809221,20181119145715433000_ERCOT_ONCOR_10443720006809221.json,"14,180"
1-IXV2SQ,1-II2VC6,1,ERCOT_ONCOR_10443720006809221,05/01/2019,03/07/2019,"2,834,180",11/16/2018,20181119145715433000_ERCOT_ONCOR_10443720006809221,20181119145715433000_ERCOT_ONCOR_10443720006809221.json,"14,180"
1-I9U84Q,1-FU4G60,4,ERCOT_CPT_1008901020900214260108,02/01/2019,12/17/2018,"2,834,181",11/16/2018,20181116155941123000_ERCOT_CPT_1008901020900214260108,20181116155941123000_ERCOT_CPT_1008901020900214260108.json,"87,475"
1-IXV2SQ,1-II2VC6,1,ERCOT_CPT_1008901020900214260108,05/01/2019,03/07/2019,"2,834,181",11/16/2018,20181116155941123000_ERCOT_CPT_1008901020900214260108,20181116155941123000_ERCOT_CPT_1008901020900214260108.json,"87,475"
1-IXV2SQ,1-II2VC6,1,ERCOT_CPT_1008901023816118290105,05/01/2019,03/07/2019,"2,834,182",11/16/2018,20181116155311300000_ERCOT_CPT_1008901023816118290105,20181116155311300000_ERCOT_CPT_1008901023816118290105.json,"89,369"
1-I9U84Q,1-FU4G60,4,ERCOT_CPT_1008901023816118290105,02/01/2019,12/17/2018,"2,834,182",11/16/2018,20181116155311300000_ERCOT_CPT_1008901023816118290105,20181116155311300000_ERCOT_CPT_1008901023816118290105.json,"89,369"
1-I9U84Q,1-FU4G60,4,ERCOT_CPT_1008901020193900901100,02/01/2019,12/17/2018,"2,834,183",11/16/2018,20181116155348850000_ERCOT_CPT_1008901020193900901100,20181116155348850000_ERCOT_CPT_1008901020193900901100.json,"428,750"
1-IXV2SQ,1-II2VC6,1,ERCOT_CPT_1008901020193900901100,05/01/2019,03/07/2019,"2,834,183",11/16/2018,20181116155348850000_ERCOT_CPT_1008901020193900901100,20181116155348850000_ERCOT_CPT_1008901020193900901100.json,"428,750"
1-I9U84Q,1-FU4G60,4,ERCOT_ONCOR_10443720004540542,02/01/2019,12/17/2018,"2,834,184",11/16/2018,20181116160025350000_ERCOT_ONCOR_10443720004540542,20181116160025350000_ERCOT_ONCOR_10443720004540542.json,"153,740"
1-IXV2SQ,1-II2VC6,1,ERCOT_ONCOR_10443720004540542,05/01/2019,03/07/2019,"2,834,184",11/16/2018,20181116160025350000_ERCOT_ONCOR_10443720004540542,20181116160025350000_ERCOT_ONCOR_10443720004540542.json,"153,740"
1-I9U84Q,1-FU4G60,4,ERCOT_ONCOR_10443720004953505,02/01/2019,12/17/2018,"2,834,185",11/16/2018,20181116155211582000_ERCOT_ONCOR_10443720004953505,20181116155211582000_ERCOT_ONCOR_10443720004953505.json,"103,990"
1-IXV2SQ,1-II2VC6,1,ERCOT_ONCOR_10443720004953505,05/01/2019,03/07/2019,"2,834,185",11/16/2018,20181116155211582000_ERCOT_ONCOR_10443720004953505,20181116155211582000_ERCOT_ONCOR_10443720004953505.json,"103,990"
1-I9U84Q,1-FU4G60,4,ERCOT_ONCOR_10443720006142233,02/01/2019,12/17/2018,"2,834,186",11/16/2018,20181116155709830000_ERCOT_ONCOR_10443720006142233,20181116155709830000_ERCOT_ONCOR_10443720006142233.json,"161,410"
1-IXV2SQ,1-II2VC6,1,ERCOT_ONCOR_10443720006142233,05/01/2019,03/07/2019,"2,834,186",11/16/2018,20181116155709830000_ERCOT_ONCOR_10443720006142233,20181116155709830000_ERCOT_ONCOR_10443720006142233.json,"161,410"
1-I9U84Q,1-FU4G60,4,ERCOT_CPT_1008901011900608150112,02/01/2019,12/17/2018,"2,834,187",11/16/2018,20181116155524278000_ERCOT_CPT_1008901011900608150112,20181116155524278000_ERCOT_CPT_1008901011900608150112.json,"121,640"
1-IXV2SQ,1-II2VC6,1,ERCOT_CPT_1008901011900608150112,05/01/2019,03/07/2019,"2,834,187",11/16/2018,20181116155524278000_ERCOT_CPT_1008901011900608150112,20181116155524278000_ERCOT_CPT_1008901011900608150112.json,"121,640"
1-I9U84Q,1-FU4G60,4,ERCOT_CPT_1008901001900482860111,02/01/2019,12/17/2018,"2,834,188",11/16/2018,20181116155656788000_ERCOT_CPT_1008901001900482860111,20181116155656788000_ERCOT_CPT_1008901001900482860111.json,"9,521"
1-IXV2SQ,1-II2VC6,1,ERCOT_CPT_1008901001900482860111,05/01/2019,03/07/2019,"2,834,188",11/16/2018,20181116155656788000_ERCOT_CPT_1008901001900482860111,20181116155656788000_ERCOT_CPT_1008901001900482860111.json,"9,521"
1-I9U84Q,1-FU4G60,4,ERCOT_CPT_1008901023800249240100,02/01/2019,12/17/2018,"2,834,189",11/16/2018,20181116155720033000_ERCOT_CPT_1008901023800249240100,20181116155720033000_ERCOT_CPT_1008901023800249240100.json,"110,860"
1-IXV2SQ,1-II2VC6,1,ERCOT_CPT_1008901023800249240100,05/01/2019,03/07/2019,"2,834,189",11/16/2018,20181116155720033000_ERCOT_CPT_1008901023800249240100,20181116155720033000_ERCOT_CPT_1008901023800249240100.json,"110,860"
1-I9U84Q,1-FU4G60,4,ERCOT_CPT_1008901001184538280200,02/01/2019,12/17/2018,"2,834,190",11/16/2018,20181116155654885000_ERCOT_CPT_1008901001184538280200,20181116155654885000_ERCOT_CPT_1008901001184538280200.json,"1,934"
1-IXV2SQ,1-II2VC6,1,ERCOT_CPT_1008901001184538280200,05/01/2019,03/07/2019,"2,834,190",11/16/2018,20181116155654885000_ERCOT_CPT_1008901001184538280200,20181116155654885000_ERCOT_CPT_1008901001184538280200.json,"1,934"
1-I9U84Q,1-FU4G60,4,ERCOT_CPT_1008901016191089030100,02/01/2019,12/17/2018,"2,834,191",11/16/2018,20181116155218508000_ERCOT_CPT_1008901016191089030100,20181116155218508000_ERCOT_CPT_1008901016191089030100.json,"211,980"
